(3333333333000000033000000033000000033000000033000000033000000033000000033333333332631, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331635, 'down') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332635, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332535, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333635, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333735, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332735, 'left') : 12.25
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332535, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331535, 'down') : 49.963550000000005
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332635, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333735, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334735, 'right') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333174, 'left') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333373, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333273, 'left') : 1.0888407003539837
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333173, 'down') : 3.1249980436463916
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334173, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334173, 'left') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334665, 'right') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334765, 'right') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334654, 'down') : 24.99878700492446
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335654, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335754, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334754, 'left') : 12.092992615924897
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334654, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333654, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333754, 'up') : 1.5585521647913148
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332754, 'left') : 3.1249996523270736
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332654, 'up') : 1.2709014640024767
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331654, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331554, 'up') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334256, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334156, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335156, 'down') : 0.178337947123164
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336156, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335156, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334156, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333156, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334156, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334156, 'left') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334151, 'left') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332322, 'down') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333322, 'down') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333322, 'left') : 50.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333222, 'up') : 100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334567, 'down') : 12.5
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335567, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336467, 'left') : 4.374999999521586
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336367, 'right') : 12.5
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336367, 'down') : 2.118869695162121
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337367, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337267, 'down') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332421, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332521, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333521, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332521, 'left') : 12.499996708700639
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332521, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332621, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333721, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332721, 'right') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337515, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337415, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337315, 'down') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336414, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337414, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337514, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337514, 'down') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336626, 'up') : 12.5
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335626, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335626, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335726, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336726, 'up') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335726, 'right') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331366, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331366, 'up') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335243, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334143, 'right') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334243, 'right') : 100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334134, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333134, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334134, 'left') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334617, 'left') : 2.18588216132211
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334517, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334417, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334317, 'right') : 1.5624860140231063
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334417, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335417, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335517, 'right') : 2.8910196777096613
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335617, 'up') : 6.25
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334617, 'down') : 2.1870026027356664
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335617, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336617, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336517, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337617, 'down') : -100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337715, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336715, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336715, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335715, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336715, 'right') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335165, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336165, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337165, 'left') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337126, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337226, 'down') : -100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331266, 'down') : 0.3902060946354441
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332166, 'left') : -100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336154, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335154, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334154, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335154, 'right') : 24.892885408611377
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335354, 'right') : 100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334216, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335632, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335532, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335732, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334732, 'up') : 0.11278285373172392
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333732, 'right') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334513, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331513, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331613, 'down') : 6.24988533852187
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332613, 'up') : 2.1709873696076554
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332613, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332713, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331713, 'up') : -100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333377, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333277, 'down') : 0.390625
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334277, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334177, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333177, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334177, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334177, 'down') : 0.38876937795099786
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335177, 'left') : -100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334352, 'up') : 8.743620273471397
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332352, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331352, 'right') : 0.871077141487093
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331452, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332452, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332252, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332152, 'left') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331133, 'left') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336327, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336427, 'up') : 1.5624999506959811
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335427, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335527, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336527, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336427, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336527, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337527, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337627, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336727, 'right') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335672, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336672, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337672, 'right') : 0.053778382236429334
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337772, 'down') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334726, 'up') : 24.962759563525005
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333726, 'right') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334332, 'up') : 50.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333332, 'down') : 22.749999999999986
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335432, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335432, 'left') : 11.760874998885146
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335332, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336332, 'left') : 2.8331427686430484
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336232, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337232, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337332, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337532, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336532, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336432, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335532, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334532, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336532, 'up') : 0.023026189116100652
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335532, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334532, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333532, 'down') : 6.249873409254132
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334532, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334632, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333532, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333632, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332632, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332532, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332632, 'up') : 1.5624694416056273
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331632, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331732, 'down') : 0.27036746373298626
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332732, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331732, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331632, 'left') : 3.1249998722114363
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331532, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332532, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332332, 'down') : 50.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333332, 'up') : 17.499999999983526
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333332, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333432, 'down') : 8.718601666249999
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334432, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334632, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332632, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333632, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333632, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333732, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333632, 'down') : 3.105217786283272
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334632, 'left') : 6.25
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334532, 'left') : 12.5
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334432, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335732, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336732, 'right') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331451, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331351, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331151, 'left') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336113, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337113, 'down') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335754, 'right') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335462, 'up') : 5.687495720676776
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333262, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334162, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335162, 'up') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334162, 'right') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334262, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332262, 'up') : 0.11524916954120178
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331262, 'up') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333144, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334144, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335144, 'right') : 10.350705879867501
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335244, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335144, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336144, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337144, 'down') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336664, 'down') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337664, 'left') : 24.996005428644253
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337564, 'left') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337464, 'right') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337564, 'right') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337664, 'down') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336327, 'up') : 0.7807649765240852
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335327, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336227, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336327, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337227, 'right') : 0.1600888854859166
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337327, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337427, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337627, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337727, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336627, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337627, 'down') : -100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334311, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333311, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333411, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333311, 'up') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332311, 'up') : 24.956043122500002
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331311, 'left') : 49.999704755
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331211, 'left') : 100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336444, 'down') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337444, 'up') : 24.99935498736909
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336444, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336344, 'right') : 24.999999311566686
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336444, 'up') : 49.999999999999886
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335444, 'down') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336444, 'right') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336544, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337544, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337444, 'down') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336343, 'up') : 49.99999999998588
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335343, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335443, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335543, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335643, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335443, 'left') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335543, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334443, 'left') : 100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337513, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336513, 'left') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336413, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336313, 'up') : 3.0608456711875
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335113, 'down') : 0.41918338699999996
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332636, 'left') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332536, 'down') : 49.99999999999962
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333536, 'left') : 17.5
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333436, 'down') : 8.749999999624901
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334436, 'down') : 5.68073488616911
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335436, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335536, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335636, 'down') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336636, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336536, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337536, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337436, 'down') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337513, 'down') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331374, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331274, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331374, 'up') : -100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332637, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331637, 'right') : 24.999999998892775
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331737, 'right') : -100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337377, 'down') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332176, 'down') : 0.13587750721748465
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333176, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332176, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333176, 'left') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335344, 'down') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336344, 'up') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335344, 'up') : 0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334344, 'right') : 100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337362, 'left') : 49.963550000000005
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337262, 'up') : 100.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333512, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331512, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331512, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333331612, 'down') : 0.19527907087159913
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332612, 'left') : 0.39062127127404483
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332512, 'down') : 0.781249927757814
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333512, 'down') : 1.5625
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334512, 'left') : 3.125
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335312, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334112, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335112, 'left') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335676, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335576, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334576, 'down') : 12.5
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336476, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334476, 'left') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334376, 'up') : 0.38280527558363486
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333376, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332376, 'left') : 0.19511696278699214
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332276, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333332276, 'down') : 0.3906249982643269
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333276, 'down') : 0.7812499999998423
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334276, 'left') : 0.26605468749611394
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334176, 'left') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337432, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336532, 'down') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337432, 'left') : 0.3286739942823633
(3333333333000000033000000033000000033000000033000000033000000033000000033333333337432, 'down') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334715, 'right') : -100
(3333333333000000033000000033000000033000000033000000033000000033000000033333333336441, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333335441, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334441, 'right') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333334641, 'up') : 0.0
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333641, 'left') : 0.18558461127297463
(3333333333000000033000000033000000033000000033000000033000000033000000033333333333541, 'left') : 0.0
